Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCA_044859685.1_PDT002213975.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	412841	305.4938524590164	2000393	0.35	1952	24	604858	
GCA_045289535.1_PDT002486397.1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	228571	300.4231884057971	2086820	0.35	2070	19	396621	
GCA_045300235.1_PDT002485791.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	215130	302.32335623159963	2067645	0.35	2038	23	476391	
GCA_045349135.1_PDT002494553.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	149400	301.53376688344173	2021035	0.35	1999	28	500418	
GCA_920937715.1_GCA_PHEGBS0052_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	92359	300.920998980632	1987653	0.35	1962	38	271787	
GCA_920938445.1_GCA_PHEGBS0336_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	149380	304.9222955815135	2014704	0.35	1969	25	442764	
GCF_001015815.1_ASM101581v1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.892	189130	303.1542416452442	1979892	0.35	1945	19	347968	
GCF_001018615.1_ASM101861v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.888	209669	306.60689990281827	2128875	0.36	2058	19	546545	
GCF_001880745.1_ASM188074v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.888	98566	302.8640438247012	2050657	0.35	2008	47	334214	
GCF_055701565.1_ASM5570156v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.887	734645	301.9984886649874	2022831	0.35	1985	10	768120	
GCF_900074545.1_mad33_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	53823	296.37377963737794	2137248	0.35	2151	106	184832	
GCA_014875465.1_ASM1487546v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	162359	300.3550724637681	2090911	0.35	2070	47	314298	
GCA_026784155.1_ASM2678415v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.891	102157	298.196905766526	2138373	0.35	2133	42	260062	
GCA_029524365.1_ASM2952436v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	92098	302.79562406762807	2046963	0.35	2011	41	243606	
GCA_034526895.1_PDT001799184.1_genomic	99.99	0.08	Neural Network (Specific Model)	11	0.894	286857	303.60553278688525	1986039	0.35	1952	21	601984	
GCA_034645135.1_PDT001492794.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	124673	298.359496124031	2066721	0.35	2064	30	533985	
GCA_042686905.1_ASM4268690v1_genomic	99.99	0.05	Neural Network (Specific Model)	11	0.886	131862	279.5227070347284	2122975	0.35	2246	239	322528	
GCA_043110705.1_PDT002224741.1_genomic	99.99	0.1	Neural Network (Specific Model)	11	0.893	240767	304.8864450127877	1998410	0.35	1955	28	610220	
GCA_043115455.1_PDT002224650.1_genomic	99.99	0.07	Neural Network (Specific Model)	11	0.892	96520	301.5414392059553	2040421	0.35	2015	29	539750	
GCA_044074905.1_PDT002225832.1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.893	234078	302.8077689243028	2039543	0.35	2008	28	561473	
GCA_044724915.1_PDT002211885.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	312620	306.3946280991736	1990744	0.35	1936	23	628942	
GCA_044798885.1_PDT002218003.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	382701	301.1587618572142	2023889	0.35	2003	23	650761	
GCA_044820805.1_PDT002215561.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	116423	300.031113271755	2072721	0.35	2057	40	318851	
GCA_045293035.1_PDT002486212.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	127973	297.5424774560987	2105762	0.35	2107	47	176869	
GCA_045499835.1_PDT002494678.1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.891	136588	298.3534194165471	2096708	0.35	2091	53	318681	
GCA_047383385.1_ASM4738338v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.894	220377	306.94035989717224	2000676	0.35	1945	20	563218	
GCA_900073925.1_VSA112_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	39084	294.2051160587399	2086848	0.35	2111	144	108905	
GCA_920939005.1_GCA_PHEGBS0616_genomic	99.99	0.08	Neural Network (Specific Model)	11	0.892	132697	300.32547864506626	2055138	0.35	2037	25	264386	
GCF_000831105.1_ASM83110v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.878	2231475	303.4598980064905	2231475	0.36	2157	1	2231475	
GCF_001115545.1_6753_5_22_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.889	115968	298.50567644276254	2126125	0.35	2114	42	346261	
GCF_001694935.1_ASM169493v1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.891	204641	300.8255	2022907	0.35	2000	48	286992	
GCF_009934075.1_ASM993407v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.873	343056	306.88283658787253	2048621	0.36	1946	17	707247	
GCF_020984425.1_ASM2098442v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.887	90544	293.99096249435155	2196270	0.35	2213	71	222774	
GCF_054402295.1_ASM5440229v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.878	1503854	300.5735694822888	2258340	0.36	2202	4	1503854	
GCF_900073455.1_SA77_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	42740	297.9209604802401	2003569	0.35	1999	115	133461	
GCA_001348635.1_6630_6_2_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	296983	303.555389965226	2054053	0.35	2013	15	785985	
GCA_003640725.1_ASM364072v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.888	98530	299.1681547619048	2035335	0.35	2016	48	234286	
GCA_011379505.1_ASM1137950v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.889	91957	299.86112445939455	2101263	0.35	2081	45	314442	
GCA_034416195.2_PDT001830966.2_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.893	487434	302.6665004985045	2037371	0.35	2006	22	612210	
GCA_034587315.1_PDT001797926.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.893	286632	301.52952952952955	2020653	0.35	1998	29	609725	
GCA_034632595.1_PDT001789811.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.896	44532	297.96405391912134	1994544	0.35	2003	97	123608	
GCA_042686855.1_ASM4268685v1_genomic	99.99	0.06	Neural Network (Specific Model)	11	0.889	366093	290.83667621776505	2052334	0.35	2094	142	662202	
GCA_042686995.1_ASM4268699v1_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.889	184494	287.5016121602948	2103500	0.35	2171	157	496191	
GCA_044112245.1_PDT002223967.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	361565	300.96703853955376	1991211	0.35	1972	23	676526	
GCA_044418825.1_PDT002221911.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	382636	305.5681935151827	1992518	0.35	1943	20	628951	
GCA_044419205.1_PDT002221883.1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	121745	297.9063688212928	2100800	0.35	2104	34	386080	
GCA_044509725.1_PDT002219858.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	187346	306.1481481481481	1998079	0.35	1944	28	627932	
GCA_044547635.1_PDT002219037.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	149301	301.67551326990485	2020315	0.35	1997	29	526034	
GCA_044723355.1_PDT002211831.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	149303	300.75381585425896	2049535	0.35	2031	29	525908	
GCA_044795325.1_PDT002218384.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.895	42414	301.38631790744466	2005485	0.35	1988	85	101460	
GCA_045283835.1_PDT002486812.1_genomic	100.0	0.02	Neural Network (Specific Model)	11	0.893	512730	306.2058526740666	2035253	0.35	1982	21	698024	
GCA_920938145.1_GCA_PHEGBS0188_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.892	138887	305.1646153846154	1997543	0.35	1950	26	688163	
GCA_920938205.1_GCA_PHEGBS0318_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	92560	300.9681174089069	1999722	0.35	1976	31	235807	
GCF_001119085.1_6630_5_6_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	580489	305.3682328907048	2010750	0.35	1958	12	718301	
GCF_030212235.1_ASM3021223v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	180687	293.15806754221387	2100518	0.36	2132	103	471599	
GCF_042687425.1_ASM4268742v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.889	218945	296.0779794016675	2033041	0.35	2039	91	443034	
GCF_055805135.1_ASM5580513v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	103114	294.99637352674523	2186554	0.35	2206	61	229149	
GCA_001015595.1_ASM101559v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.892	151673	296.7554918815664	2085552	0.35	2094	23	321773	
GCA_001018615.1_ASM101861v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.888	209669	306.60689990281827	2128875	0.36	2058	19	546545	
GCA_001399175.1_Mother16_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	80843	296.56767283349564	2049046	0.35	2054	92	166081	
GCA_020980145.1_ASM2098014v1_genomic	99.95	0.12	Neural Network (Specific Model)	11	0.909	3334	267.4684477199447	1911677	0.36	2171	896	17866	
GCA_034462365.1_PDT001812101.2_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	312222	304.6284974093264	1978336	0.35	1930	22	604920	
GCA_034465445.1_PDT001812026.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	383645	301.88339222614843	2011351	0.35	1981	19	651207	
GCA_044074175.1_PDT002225883.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	187317	300.57221664994984	2010207	0.35	1994	25	570170	
GCA_044805425.1_PDT002216818.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	383445	301.38450074515646	2038635	0.35	2013	21	666801	
GCA_045272825.1_PDT002487256.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.891	132691	301.6417085427136	2016973	0.35	1990	27	344972	
GCA_045275345.1_PDT002487138.1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.892	211552	301.54372813593204	2025130	0.35	2001	25	380160	
GCA_045784115.1_PDT002215461.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.894	42515	299.9471057884232	2013319	0.35	2004	92	122230	
GCA_047381665.1_ASM4738166v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	219646	302.6722731906218	1991963	0.35	1962	23	740779	
GCA_900073965.1_VSA114_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	43591	294.6380455407969	2086341	0.35	2108	138	108905	
GCA_920938655.1_GCA_PHEGBS0246_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.892	176684	305.01039501039503	1969649	0.35	1924	25	619252	
GCF_000310845.1_ASM31084v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	142090	300.80577299412914	2072580	0.35	2044	23	235676	
GCF_000427075.1_ILRI005_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.876	2109759	293.05083135391925	2109759	0.35	2105	1	2109759	
GCF_001398675.1_Child6-1_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.893	102992	298.6194212849436	2043037	0.35	2039	62	260651	
GCF_027862335.1_ASM2786233v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	112699	297.17590822179733	2089713	0.35	2092	32	296961	
GCF_043948995.1_ASM4394899v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	391271	300.69116186693145	2038346	0.35	2014	12	843957	
GCF_053009225.1_ASM5300922v1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.893	383654	303.24512256128065	2033255	0.35	1999	16	669970	
GCF_053546015.1_ASM5354601v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.889	94062	295.30874704491725	2103555	0.35	2115	54	260793	
GCF_900074515.1_mad29_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.894	40795	295.0223463687151	2123677	0.36	2148	134	87720	
GCF_949788565.1_23495_7_283_h_nanopore_genomic	100.0	0.04	Neural Network (Specific Model)	11	0.879	2012541	307.0659397715472	2015582	0.36	1926	2	2012541	
GCA_001018475.1_ASM101847v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	152892	299.92233502538073	1981203	0.35	1970	25	467291	
GCA_002239235.1_ASM223923v1_genomic	99.99	0.11	Neural Network (Specific Model)	11	0.889	54880	289.9116871704745	2223250	0.35	2276	70	208941	
GCA_025942265.1_ASM2594226v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.888	119558	297.98027898027897	2088593	0.35	2079	41	501795	
GCA_027863215.1_ASM2786321v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.887	125675	302.5220406141654	2061460	0.35	2019	35	260595	
GCA_029528995.1_ASM2952899v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	91887	301.9417148362235	2109040	0.35	2076	45	260594	
GCA_029529455.1_ASM2952945v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.892	132732	298.6304241833252	2057241	0.35	2051	36	260255	
GCA_042687525.1_ASM4268752v1_genomic	99.99	0.06	Neural Network (Specific Model)	11	0.888	278980	294.84247258225327	1995142	0.35	2006	125	420647	
GCA_043868785.1_PDT002395797.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.894	85235	301.89791873141723	2041497	0.35	2018	62	241658	
GCA_044072955.1_PDT002225950.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.894	170384	301.454898157129	2083271	0.35	2062	26	383761	
GCA_044797295.1_PDT002218130.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	179473	300.16966067864274	2019307	0.35	2004	26	650531	
GCA_045289405.1_PDT002486401.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	676391	306.35315222962583	2006366	0.35	1951	17	732990	
GCA_045298095.1_PDT002485907.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	179605	301.82952286282307	2039166	0.35	2012	24	666908	
GCA_045343315.1_PDT002494648.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	218168	303.2578840284842	2002003	0.35	1966	25	368887	
GCA_045496635.1_PDT002494669.1_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.892	111463	298.2644787644788	2075153	0.35	2072	44	311437	
GCA_053207665.1_ASM5320766v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.887	42442	301.6702179176756	2102461	0.35	2065	82	147351	
GCA_900078265.1_SA111_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.881	2275139	302.61156278229447	2275139	0.36	2214	1	2275139	
GCF_017897865.1_ASM1789786v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	124020	303.9890601690701	2050291	0.35	2011	40	260540	
GCF_055710285.1_ASM5571028v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.884	82707	297.0019175455417	2099010	0.35	2086	54	228179	
GCF_900073955.1_VSA110_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	39913	293.95922238027504	2082338	0.35	2109	153	108905	
GCF_900074565.1_mad35_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.894	44528	294.80738662926603	2113440	0.36	2139	132	93136	
GCA_000322965.1_ASM32296v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.894	141758	302.3583499005964	2037862	0.35	2012	21	413432	
GCA_008710575.1_ASM871057v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	117139	300.0074801309023	2159807	0.35	2139	37	265783	
GCA_019794635.1_ASM1979463v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.898	777144	304.3669391462307	2233912	0.35	2202	9	824461	
GCA_020983185.1_ASM2098318v1_genomic	99.91	0.1	Neural Network (Specific Model)	11	0.894	5308	268.6641143440531	1761681	0.36	1959	581	29933	
GCA_022586035.1_ASM2258603v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.889	116208	299.8395121951219	2070602	0.35	2050	37	288490	
GCA_029524515.1_ASM2952451v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	91887	297.05324614666046	2141692	0.35	2141	51	166112	
GCA_029524845.1_ASM2952484v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	89582	296.96279695203947	2228935	0.35	2231	49	222981	
GCA_033802905.1_ASM3380290v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.886	95708	295.3217431617988	2153739	0.35	2157	54	260435	
GCA_034353505.1_PDT001878616.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.892	110731	295.4239497827137	2053234	0.35	2071	50	286259	
GCA_034591355.1_PDT001797660.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	397744	304.1758691206544	1999942	0.35	1956	20	605187	
GCA_043106515.1_PDT002221842.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	210495	305.0179211469534	2001256	0.35	1953	29	321411	
GCA_043127365.1_PDT002226395.1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	83634	300.14674167838723	2147710	0.35	2133	37	449149	
GCA_044500955.1_PDT002220005.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	187345	302.2165	2030382	0.35	2000	27	627200	
GCA_044516085.1_PDT002219807.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.894	320845	304.0608519269777	2008532	0.35	1972	20	604636	
GCA_044522005.1_PDT002219672.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.893	231538	302.9667318982387	2077231	0.35	2044	24	672363	
GCA_044792985.1_PDT002216815.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.892	187335	300.9739478957916	2017094	0.35	1996	23	583791	
GCA_044919105.1_PDT002212678.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	115810	297.4675881792183	2096514	0.35	2098	66	318701	
GCA_045290465.1_PDT002486364.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.893	149305	299.8187622789784	2047321	0.35	2036	32	215511	
GCA_047380405.1_ASM4738040v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.893	120229	298.1888045540797	2109368	0.35	2108	30	321702	
GCA_047392845.1_ASM4739284v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.889	96029	299.69142857142856	2119023	0.35	2100	35	281589	
GCA_052436695.1_PDT002906021.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.894	53829	300.0423563777994	2063942	0.35	2054	74	125716	
GCA_920938295.1_GCA_PHEGBS0398_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.889	42295	304.71944301186176	1990017	0.35	1939	87	122438	
GCA_963511785.1_SRR5535761_bin.6_MetaWRAP_v1.3_MAG_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.891	119920	300.21733021077284	2153693	0.35	2135	30	263270	
GCF_001164665.1_6630_8_9_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	195986	299.58114446529083	2147005	0.35	2132	22	269981	
GCF_020859495.1_ASM2085949v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	397484	302.4960199004975	2040482	0.35	2010	31	659697	
GCF_022586135.1_ASM2258613v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.889	103852	296.55058823529413	2122500	0.35	2125	44	288489	
GCF_025938455.1_ASM2593845v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.888	106162	302.21895590471365	2010660	0.35	1973	42	196356	
GCF_027862355.1_ASM2786235v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.895	229419	302.9458762886598	1966396	0.35	1940	17	567843	
GCF_027863235.1_ASM2786323v1_genomic	100.0	0.05	Neural Network (Specific Model)	11	0.893	382798	304.3443372270188	2010578	0.35	1969	18	634799	
GCF_042687135.1_ASM4268713v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.887	165143	289.2101076275152	2085992	0.35	2137	147	439351	
GCF_900073625.1_SA80_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.889	49418	298.65130260521045	2007611	0.35	1996	97	133509	
GCF_900074185.1_VSA73_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	42229	294.2971563981043	2086059	0.35	2110	139	108905	
GCA_000288715.1_ASM28871v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.893	223743	301.2649780808573	2075367	0.35	2053	20	527481	
GCA_003640705.1_ASM364070v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.889	91871	291.7070887204637	2204612	0.35	2243	65	222738	
GCA_017897925.1_ASM1789792v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.893	91713	303.93833913475885	2050166	0.35	2011	41	260540	
GCA_023507565.1_ASM2350756v1_genomic	100.0	0.08	Neural Network (Specific Model)	11	0.885	101489	296.12770862148454	2173705	0.36	2169	70	228212	
GCA_027862035.1_ASM2786203v1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	91951	304.0995995995996	2045255	0.35	1998	36	240461	
