Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
GCA_045284335.1_PDT002486788.1_genomic	100.0	0.36	Neural Network (Specific Model)	11	0.891	205050	301.9758337361044	2099784	0.35	2069	29	283189	None
GCA_045285195.1_PDT002486744.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.892	244597	299.98401937046003	2079386	0.35	2065	27	576622	None
GCA_045286035.1_PDT002486609.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.894	149417	305.2456052235058	2035876	0.35	1991	26	511892	None
GCA_045287505.1_PDT002486516.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.893	193142	304.5824847250509	2006866	0.35	1964	29	341998	None
GCA_045290185.1_PDT002486368.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.889	261432	299.1461427886919	2103568	0.35	2087	25	532538	None
GCA_045290735.1_PDT002486349.1_genomic	99.99	0.17	Neural Network (Specific Model)	11	0.892	313584	306.05337519623237	1963775	0.35	1911	18	604480	None
GCA_045291675.1_PDT002486322.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	66765	296.4941121055111	2116546	0.35	2123	58	160185	None
GCA_045293195.1_PDT002486205.1_genomic	100.0	0.47	Neural Network (Specific Model)	11	0.891	135556	302.3088376560999	2116179	0.35	2082	23	499729	None
GCA_045293795.1_PDT002486170.1_genomic	100.0	0.57	Neural Network (Specific Model)	11	0.891	175944	299.1024531024531	2090156	0.35	2079	37	403889	None
GCA_045293905.1_PDT002486166.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.893	132536	307.2099609375	2111301	0.35	2048	24	384284	None
GCA_045294115.1_PDT002486152.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	105669	295.3157651410079	2146350	0.35	2163	51	195966	None
GCA_045298115.1_PDT002485904.1_genomic	100.0	0.32	Neural Network (Specific Model)	11	0.893	144041	296.34041611332447	2244653	0.35	2259	31	398659	None
GCA_045299115.1_PDT002485857.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.892	341237	303.5674074074074	2065292	0.35	2025	20	759928	None
GCA_045341615.1_PDT002494797.1_genomic	100.0	0.87	Neural Network (Specific Model)	11	0.893	162946	303.80611764705884	2165008	0.35	2125	34	263599	None
GCA_045345305.1_PDT002494334.1_genomic	99.99	0.14	Neural Network (Specific Model)	11	0.893	347333	303.40946502057614	1977591	0.35	1944	21	651049	None
GCA_045496615.1_PDT002494649.1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.892	179600	294.85931899641577	2209319	0.35	2232	36	400373	None
GCA_045502695.1_PDT002494687.1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.892	119299	300.9263055148853	2070948	0.35	2049	41	322003	None
GCA_045510185.1_PDT002486554.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.891	156357	300.4041297935103	2054099	0.35	2034	22	658660	None
GCA_045510225.1_PDT002486539.1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.892	318303	304.57314028956563	2048428	0.35	2003	25	562427	None
GCA_045781375.1_PDT002486493.1_genomic	100.0	0.62	Neural Network (Specific Model)	11	0.893	41784	300.96774193548384	2065517	0.35	2046	91	121467	None
GCA_047379565.1_ASM4737956v1_genomic	100.0	0.03	Neural Network (Specific Model)	11	0.892	91650	299.88055422838033	2106928	0.35	2093	26	557321	None
GCA_047381125.1_ASM4738112v1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.889	124087	299.88031651829874	2041636	0.35	2022	24	395366	None
GCA_047381585.1_ASM4738158v1_genomic	100.0	0.46	Neural Network (Specific Model)	11	0.89	214983	300.8620028749401	2113543	0.35	2087	23	371286	None
GCA_047381625.1_ASM4738162v1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.89	99885	298.09007352941177	2183224	0.35	2176	35	206139	None
GCA_047383525.1_ASM4738352v1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.892	80898	300.56345177664974	2185912	0.35	2167	38	224223	None
GCA_047384545.1_ASM4738454v1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	80898	300.8270120259019	2186513	0.36	2162	40	237325	None
GCA_047386095.1_ASM4738609v1_genomic	100.0	0.46	Neural Network (Specific Model)	11	0.89	214995	301.0124640460211	2112879	0.35	2086	24	371287	None
GCA_047386845.1_ASM4738684v1_genomic	99.99	0.17	Neural Network (Specific Model)	11	0.891	104889	298.98539114043353	2131833	0.35	2122	25	514382	None
GCA_047389585.1_ASM4738958v1_genomic	100.0	0.06	Neural Network (Specific Model)	11	0.887	138530	300.9809479553903	2187107	0.35	2152	44	260368	None
GCA_047783005.1_M18_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.878	2274576	298.367054610564	2274576	0.36	2234	1	2274576	None
GCA_049947605.1_PDT002734360.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.891	243713	298.6660079051383	2032646	0.35	2024	26	471816	None
GCA_050391825.1_PDT002769025.1_genomic	100.0	0.29	Neural Network (Specific Model)	11	0.893	87481	298.67437470504956	2122534	0.35	2119	45	200657	None
GCA_050392605.1_PDT002768833.1_genomic	100.0	3.63	Neural Network (Specific Model)	11	0.893	75134	302.8217270194986	2187260	0.35	2154	69	149239	None
GCA_050393525.1_PDT002768837.1_genomic	100.0	1.59	Neural Network (Specific Model)	11	0.893	59556	301.6638403990025	2028456	0.35	2005	59	131574	None
GCA_050394645.1_PDT002768917.1_genomic	100.0	0.42	Neural Network (Specific Model)	11	0.893	44889	301.33382425135005	2057946	0.35	2037	101	107333	None
GCA_051395295.1_PDT002836777.1_genomic	100.0	1.2	Neural Network (Specific Model)	11	0.892	171133	300.7970443349754	2049677	0.35	2030	19	626874	None
GCA_051755595.1_PDT002863223.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.892	124553	295.92651296829973	2068522	0.35	2082	45	260633	None
GCA_051862555.1_PDT002869193.1_genomic	100.0	6.15	Neural Network (Specific Model)	11	0.893	90714	303.4031791907515	2112975	0.35	2076	47	260279	None
GCA_052255925.1_ASM5225592v1_genomic	100.0	0.25	Neural Network (Specific Model)	11	0.888	168072	299.43169398907105	2217563	0.35	2196	35	366380	None
GCA_052440545.1_PDT002905981.1_genomic	100.0	1.62	Neural Network (Specific Model)	11	0.892	63817	304.2346153846154	2123988	0.35	2080	64	138584	None
GCA_052476085.1_PDT002909693.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.892	134486	300.37449596774195	2000659	0.35	1984	35	260499	None
GCA_052478865.1_PDT002909585.1_genomic	100.0	1.01	Neural Network (Specific Model)	11	0.891	124548	294.56001912960306	2069345	0.35	2091	45	260547	None
GCA_052478945.1_PDT002909581.1_genomic	100.0	3.57	Neural Network (Specific Model)	11	0.892	124357	296.744087038789	2107066	0.35	2114	50	243996	None
GCA_052523505.1_PDT002911839.1_genomic	100.0	0.31	Neural Network (Specific Model)	11	0.892	149306	296.9990641085634	2131567	0.35	2137	38	359117	None
GCA_052537615.1_PDT002914766.1_genomic	100.0	2.78	Neural Network (Specific Model)	11	0.89	116461	299.8197325956662	2188483	0.35	2169	50	214581	None
GCA_052537635.1_PDT002914762.1_genomic	100.0	8.19	Neural Network (Specific Model)	11	0.892	94044	303.3367252543941	2201404	0.35	2162	43	280697	None
GCA_052787925.1_ASM5278792v1_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.898	11045	287.7965485921889	2113638	0.36	2202	333	58905	None
GCA_052788645.1_ASM5278864v1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.891	58088	296.62297496318115	2032026	0.35	2037	73	220789	None
GCA_052789005.1_ASM5278900v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.895	13277	294.94716801523083	2072248	0.35	2101	272	50305	None
GCA_052789025.1_ASM5278902v1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.89	64348	297.0516986706056	2029581	0.35	2031	70	135952	None
GCA_053012725.1_PDT002948242.1_genomic	100.0	0.19	Neural Network (Specific Model)	11	0.892	103354	300.1238574040219	2204627	0.35	2188	45	288486	None
GCA_054402155.1_ASM5440215v1_genomic	100.0	1.87	Neural Network (Specific Model)	11	0.879	2219226	304.0200746965453	2219226	0.36	2142	1	2219226	None
GCA_055426945.1_PDT003109251.1_genomic	100.0	0.57	Neural Network (Specific Model)	11	0.892	42091	299.540500736377	2048192	0.35	2037	92	100836	None
GCA_900074315.1_VSA85_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	37604	293.8768356229275	2083729	0.35	2111	154	108905	None
GCA_920938575.1_GCA_PHEGBS0367_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.893	155385	301.2492477432297	2015808	0.35	1994	22	545026	None
GCA_920938725.1_GCA_PHEGBS0547_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.891	124094	300.23476523476523	2019319	0.35	2002	17	712625	None
GCF_000323145.1_ASM32314v1_genomic	99.99	1.42	Neural Network (Specific Model)	11	0.894	20520	290.4543770264011	2101160	0.35	2159	185	72555	None
GCF_000455065.1_Final_Assembly_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.891	120163	301.12444879960805	2066791	0.35	2041	26	342257	None
GCF_005233935.1_ASM523393v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.889	149658	296.9879980796928	2085005	0.35	2083	55	320934	None
GCF_006543125.1_ASM654312v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.894	99966	305.40686784599376	1967815	0.35	1922	40	279869	None
GCF_020983265.1_ASM2098326v1_genomic	100.0	0.28	Neural Network (Specific Model)	11	0.889	79317	302.01116751269035	2005056	0.35	1970	72	178297	None
GCF_020983485.1_ASM2098348v1_genomic	100.0	0.26	Neural Network (Specific Model)	11	0.887	64028	295.8228655544652	2036513	0.35	2038	112	174923	None
GCF_026784185.1_ASM2678418v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.89	102270	302.5405405405405	2072239	0.35	2035	41	223263	None
GCF_028327145.1_ASM2832714v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.883	52381	299.674030436917	2069175	0.36	2037	97	116788	None
GCF_036348955.1_ASM3634895v1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.887	42378	294.4660368870895	2209513	0.35	2223	103	148837	None
GCF_037093965.1_SagR92_genomic	99.99	1.3	Neural Network (Specific Model)	11	0.877	2094898	300.3347721822542	2138190	0.36	2085	2	2094898	None
GCF_042686845.1_ASM4268684v1_genomic	99.99	0.09	Neural Network (Specific Model)	11	0.892	165096	298.8952802359882	2041625	0.35	2034	49	475412	None
GCF_042687155.1_ASM4268715v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.887	218982	284.79926504363806	2092918	0.35	2177	193	427115	None
GCF_043948775.1_ASM4394877v1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.888	208548	297.036276849642	2098457	0.35	2095	17	428768	None
GCF_052255645.1_ASM5225564v1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.89	107961	300.4368131868132	2208486	0.35	2184	41	366288	None
GCF_053009465.1_ASM5300946v1_genomic	99.99	0.12	Neural Network (Specific Model)	11	0.893	115812	300.7122641509434	2137586	0.35	2120	36	534319	None
GCF_053009765.1_ASM5300976v1_genomic	100.0	0.07	Neural Network (Specific Model)	11	0.893	221457	306.3890608875129	1991685	0.35	1938	20	654632	None
GCF_053546575.1_ASM5354657v1_genomic	99.99	0.18	Neural Network (Specific Model)	11	0.891	166180	301.13117963778757	2067893	0.35	2043	36	476329	None
GCF_053550075.1_ASM5355007v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.892	187653	300.88683024536806	2017962	0.35	1997	25	584266	None
GCF_900073945.1_VSA113_genomic	100.0	0.1	Neural Network (Specific Model)	11	0.891	42230	294.0260416666667	2085810	0.35	2112	144	108905	None
GCF_900459085.1_42727_E01_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.877	1587255	298.39166666666665	2078787	0.35	2040	3	1587255	None
GCA_000288115.1_ASM28811v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.894	134258	305.70917573872475	1976852	0.35	1929	19	489664	None
GCA_000289835.1_ASM28983v1_genomic	99.94	0.39	Neural Network (Specific Model)	11	0.883	40043	289.05841325196167	2248514	0.36	2294	103	187450	None
GCA_001110405.1_6630_6_12_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.89	276553	299.63339731285987	2100610	0.35	2084	20	549740	None
GCA_001349015.1_6630_5_11_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.89	213044	303.99203187251	2054892	0.35	2008	20	368067	None
GCA_001546755.1_ASM154675v1_genomic	100.0	0.17	Neural Network (Specific Model)	11	0.885	91885	300.5181400102197	1989975	0.35	1957	42	260419	None
GCA_002882125.1_ASM288212v1_genomic	98.38	0.71	Neural Network (Specific Model)	11	0.866	1848676	273.08984175599795	1848676	0.35	1959	1	1848676	None
GCA_003859725.1_ASM385972v1_genomic	100.0	0.11	Neural Network (Specific Model)	11	0.89	236540	300.0501265822785	1994667	0.35	1975	35	512816	None
GCA_009934175.1_ASM993417v1_genomic	100.0	0.24	Neural Network (Specific Model)	11	0.875	163367	298.3641279855791	2267160	0.36	2219	30	410040	None
GCA_020980445.1_ASM2098044v1_genomic	83.52	2.06	Neural Network (Specific Model)	11	0.932	1209	204.96554307116105	1757466	0.37	2670	1821	9944	None
GCA_023149815.1_ASM2314981v1_genomic	83.11	1.97	Neural Network (Specific Model)	11	0.927	1496	225.06593406593407	1719078	0.37	2366	1535	13457	None
GCA_026784185.1_ASM2678418v1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.89	102270	302.5405405405405	2072239	0.35	2035	41	223263	None
GCA_029527625.1_ASM2952762v1_genomic	100.0	0.09	Neural Network (Specific Model)	11	0.891	89582	301.7424467558197	2048634	0.35	2019	45	223179	None
GCA_029528705.1_ASM2952870v1_genomic	99.99	0.08	Neural Network (Specific Model)	11	0.893	132740	299.730166503428	2052030	0.35	2042	30	267195	None
GCA_029530205.1_ASM2953020v1_genomic	100.0	0.15	Neural Network (Specific Model)	11	0.891	79361	302.1347761928185	2065301	0.35	2033	46	157560	None
GCA_032669785.1_ASM3266978v1_genomic	99.99	0.25	Neural Network (Specific Model)	11	0.886	63636	303.93685756240825	2100053	0.35	2043	71	170431	None
GCA_034334845.1_PDT001961474.1_genomic	100.0	0.72	Neural Network (Specific Model)	11	0.89	65737	300.38675109595715	2075787	0.35	2053	66	114979	None
GCA_034338725.1_PDT001879409.1_genomic	100.0	7.45	Neural Network (Specific Model)	11	0.892	217009	298.9386248269497	2175971	0.35	2167	29	428146	None
GCA_034339645.1_PDT001879364.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.892	179226	295.72157996146433	2061047	0.35	2076	38	428254	None
GCA_034339765.1_PDT001879359.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.892	179224	295.64980732177264	2060812	0.35	2076	39	428252	None
GCA_034342165.1_PDT001879239.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.891	243712	295.76385542168674	2061962	0.35	2075	39	472146	None
GCA_034344145.1_PDT001879057.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.891	243712	298.92387543252596	2031980	0.35	2023	27	472147	None
GCA_034346805.1_PDT001878928.1_genomic	100.0	0.14	Neural Network (Specific Model)	11	0.892	80040	301.75069380203513	2189285	0.36	2162	56	226073	None
GCA_034347605.1_PDT001878888.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	115967	300.29753265602324	2087393	0.35	2067	33	326112	None
GCA_034368605.1_PDT001878690.1_genomic	100.0	0.5	Neural Network (Specific Model)	11	0.892	275565	300.21916461916464	2051523	0.35	2035	29	456022	None
GCA_034381715.1_PDT001861272.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.892	106770	300.3731848983543	2083651	0.35	2066	35	521161	None
GCA_034382355.1_PDT001861239.1_genomic	100.0	1.08	Neural Network (Specific Model)	11	0.893	59595	294.6594982078853	2206500	0.35	2232	78	209034	None
GCA_034382455.1_PDT001861234.1_genomic	100.0	9.59	Neural Network (Specific Model)	11	0.892	82014	295.9987452948557	2375090	0.36	2391	62	196263	None
GCA_034382695.1_PDT001861220.1_genomic	100.0	5.99	Neural Network (Specific Model)	11	0.891	102223	301.26512287334594	2143642	0.35	2116	42	223356	None
GCA_034385875.1_PDT001858860.1_genomic	100.0	0.34	Neural Network (Specific Model)	11	0.892	90715	299.02164502164504	2086831	0.35	2079	45	345013	None
GCA_034386015.1_PDT001858853.1_genomic	100.0	0.39	Neural Network (Specific Model)	11	0.893	112349	304.01093155893534	2146361	0.35	2104	48	323045	None
GCA_034387055.1_PDT001850085.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.893	79014	299.59910581222056	2023801	0.35	2013	55	174804	None
GCA_034413275.1_PDT001839981.1_genomic	100.0	2.12	Neural Network (Specific Model)	11	0.895	91070	297.4555112881806	2248215	0.35	2259	43	276678	None
GCA_034413555.1_PDT001839589.1_genomic	100.0	0.21	Neural Network (Specific Model)	11	0.893	89956	295.2649036306589	2208452	0.35	2231	73	155564	None
GCA_034447325.1_PDT001815903.1_genomic	100.0	0.74	Neural Network (Specific Model)	11	0.894	62229	297.5982300884956	2253763	0.35	2260	68	219794	None
GCA_034449125.1_PDT001812677.1_genomic	100.0	0.47	Neural Network (Specific Model)	11	0.893	109733	304.99495875343723	2230766	0.35	2182	39	265458	None
GCA_034449825.1_PDT001812643.1_genomic	100.0	3.22	Neural Network (Specific Model)	11	0.892	300005	302.18621700879766	2076634	0.35	2046	19	649609	None
GCA_034452925.1_PDT001812501.1_genomic	100.0	0.35	Neural Network (Specific Model)	11	0.891	125204	297.6380196170014	2140628	0.35	2141	26	524750	None
GCA_034455185.1_PDT001812396.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.89	146204	301.8811830698623	1992127	0.35	1961	22	447110	None
GCA_034457455.1_PDT001812288.1_genomic	100.0	0.2	Neural Network (Specific Model)	11	0.891	126002	301.14350682162706	2003310	0.35	1979	36	260438	None
GCA_034462125.1_PDT001812114.1_genomic	100.0	0.13	Neural Network (Specific Model)	11	0.891	117523	300.9533366783743	2016032	0.35	1993	25	650097	None
GCA_034462345.1_PDT001812100.1_genomic	100.0	0.16	Neural Network (Specific Model)	11	0.892	126002	298.5244956772334	2087329	0.35	2082	38	261391	None
GCA_034462985.1_PDT001812081.1_genomic	100.0	0.18	Neural Network (Specific Model)	11	0.891	126002	298.1550880626223	2047561	0.35	2044	35	260354	None
GCA_034466365.1_PDT001811997.1_genomic	100.0	3.31	Neural Network (Specific Model)	11	0.892	320895	307.3680203045685	2032740	0.35	1970	21	605013	None
GCA_034469805.1_PDT001811851.1_genomic	100.0	3.48	Neural Network (Specific Model)	11	0.891	167841	301.96826970748634	2048784	0.35	2017	21	541562	None
GCA_034499315.1_PDT001800127.1_genomic	100.0	0.4	Neural Network (Specific Model)	11	0.891	187130	302.95240384615386	2118075	0.35	2080	21	386366	None
GCA_034504815.1_PDT001799632.1_genomic	100.0	0.64	Neural Network (Specific Model)	11	0.891	367799	301.3282028066999	2236280	0.35	2209	26	398696	None
GCA_034512955.1_PDT001800873.1_genomic	100.0	4.49	Neural Network (Specific Model)	11	0.892	294122	304.0362182502352	2170036	0.35	2126	23	656845	None
GCA_034515445.1_PDT001800362.1_genomic	100.0	12.29	Neural Network (Specific Model)	11	0.892	320855	304.03639672429483	2243760	0.35	2198	20	652491	None
GCA_034516885.1_PDT001800175.1_genomic	100.0	0.12	Neural Network (Specific Model)	11	0.891	125982	295.5752952755906	2017667	0.35	2032	35	260413	None
GCA_034527495.1_PDT001799157.1_genomic	100.0	0.22	Neural Network (Specific Model)	11	0.893	294286	304.33416334661354	2050734	0.35	2008	23	627586	None
GCA_034528735.1_PDT001798962.1_genomic	100.0	0.37	Neural Network (Specific Model)	11	0.894	635681	303.4396984924623	2023064	0.35	1990	24	648945	None
GCA_034584155.1_PDT001798206.1_genomic	100.0	3.46	Neural Network (Specific Model)	11	0.892	141943	305.7906172839506	2079234	0.35	2025	22	463013	None
GCA_034584875.1_PDT001798128.1_genomic	100.0	0.28	Neural Network (Specific Model)	11	0.89	183671	302.6738703339882	2074169	0.35	2036	20	422510	None
